Tanggal,Tahun,Bulan,Nama_Bulan,Komoditas,Negara_Tujuan,Nilai_Ekspor_USD,Volume_Ton
2022-11-30,2022,11,November,Minyak Kelapa,Korea Selatan,63792.74,30.04
2022-11-30,2022,11,November,Produk Olahan,Tiongkok,84245.36,49.24
2022-11-30,2022,11,November,Produk Olahan,Malaysia,47263.69,22.06
2022-11-30,2022,11,November,Produk Olahan,Jepang,39640.06,24.69
2022-11-30,2022,11,November,Produk Olahan,Amerika Serikat,72127.93,25.22
2022-11-30,2022,11,November,Produk Olahan,Singapura,41941.59,14.94
2022-11-30,2022,11,November,Produk Olahan,Vietnam,28305.84,11.71
2022-11-30,2022,11,November,Produk Olahan,Thailand,51237.04,28.0
2022-11-30,2022,11,November,Produk Olahan,Korea Selatan,33901.76,23.2
2022-12-31,2022,12,December,Kakao,Tiongkok,326372.81,146.58
2022-12-31,2022,12,December,Kakao,Malaysia,166020.05,43.83
2022-12-31,2022,12,December,Kakao,Jepang,165894.52,73.11
2022-12-31,2022,12,December,Kakao,Amerika Serikat,211825.92,62.69
2022-12-31,2022,12,December,Kakao,Singapura,190530.7,62.8
2022-12-31,2022,12,December,Kakao,Vietnam,125031.48,25.88
2022-12-31,2022,12,December,Kakao,Thailand,86351.66,17.93
2022-12-31,2022,12,December,Kakao,Korea Selatan,88951.1,23.97
2022-12-31,2022,12,December,Besi dan Baja,Tiongkok,300419.9,60.28
2022-12-31,2022,12,December,Besi dan Baja,Malaysia,155175.64,31.17
2022-12-31,2022,12,December,Besi dan Baja,Jepang,165330.32,45.0
2022-12-31,2022,12,December,Besi dan Baja,Amerika Serikat,129160.95,64.44
2022-12-31,2022,12,December,Besi dan Baja,Singapura,309313.61,83.22
2022-12-31,2022,12,December,Besi dan Baja,Vietnam,129037.39,45.41
2022-12-31,2022,12,December,Besi dan Baja,Thailand,139813.3,48.96
2022-12-31,2022,12,December,Besi dan Baja,Korea Selatan,242350.97,49.21
2022-12-31,2022,12,December,Kelapa,Tiongkok,134834.76,81.4
2022-12-31,2022,12,December,Kelapa,Malaysia,136957.36,60.27
2022-12-31,2022,12,December,Kelapa,Jepang,91565.22,58.15
2022-12-31,2022,12,December,Kelapa,Amerika Serikat,70634.63,23.71
2022-12-31,2022,12,December,Kelapa,Singapura,63706.99,32.44
2022-12-31,2022,12,December,Kelapa,Vietnam,69515.97,28.28
2022-12-31,2022,12,December,Kelapa,Thailand,126593.13,48.5
2022-12-31,2022,12,December,Kelapa,Korea Selatan,73255.37,27.63
2022-12-31,2022,12,December,Jagung,Tiongkok,51388.43,31.45
2022-12-31,2022,12,December,Jagung,Malaysia,39082.84,13.37
2022-12-31,2022,12,December,Jagung,Jepang,17068.9,8.31
2022-12-31,2022,12,December,Jagung,Amerika Serikat,21305.59,14.81
2022-12-31,2022,12,December,Jagung,Singapura,40246.78,15.48
2022-12-31,2022,12,December,Jagung,Vietnam,33659.65,20.19
2022-12-31,2022,12,December,Jagung,Thailand,45483.1,41.19
2022-12-31,2022,12,December,Jagung,Korea Selatan,49216.17,25.18
2022-12-31,2022,12,December,Produk Perikanan,Tiongkok,92524.29,32.29
2022-12-31,2022,12,December,Produk Perikanan,Malaysia,139778.98,71.15
2022-12-31,2022,12,December,Produk Perikanan,Jepang,121208.74,41.35
2022-12-31,2022,12,December,Produk Perikanan,Amerika Serikat,106952.84,76.7
2022-12-31,2022,12,December,Produk Perikanan,Singapura,105182.35,58.11
2022-12-31,2022,12,December,Produk Perikanan,Vietnam,49063.37,24.25
2022-12-31,2022,12,December,Produk Perikanan,Thailand,102441.36,78.02
2022-12-31,2022,12,December,Produk Perikanan,Korea Selatan,100999.01,76.58
2022-12-31,2022,12,December,Kerajinan Rotan,Tiongkok,82286.57,61.69
2022-12-31,2022,12,December,Kerajinan Rotan,Malaysia,21787.54,7.73
2022-12-31,2022,12,December,Kerajinan Rotan,Jepang,44592.2,23.5
2022-12-31,2022,12,December,Kerajinan Rotan,Amerika Serikat,22177.05,15.26
2022-12-31,2022,12,December,Kerajinan Rotan,Singapura,51929.13,20.26
2022-12-31,2022,12,December,Kerajinan Rotan,Vietnam,27817.74,12.33
2022-12-31,2022,12,December,Kerajinan Rotan,Thailand,53335.87,23.52
2022-12-31,2022,12,December,Kerajinan Rotan,Korea Selatan,53457.32,18.34
2022-12-31,2022,12,December,Minyak Kelapa,Tiongkok,60984.22,37.96
2022-12-31,2022,12,December,Minyak Kelapa,Malaysia,39080.42,18.13
2022-12-31,2022,12,December,Minyak Kelapa,Jepang,51282.7,43.99
2022-12-31,2022,12,December,Minyak Kelapa,Amerika Serikat,36617.09,13.5
2022-12-31,2022,12,December,Minyak Kelapa,Singapura,25234.18,18.26
2022-12-31,2022,12,December,Minyak Kelapa,Vietnam,23827.18,9.4
2022-12-31,2022,12,December,Minyak Kelapa,Thailand,35621.86,18.45
2022-12-31,2022,12,December,Minyak Kelapa,Korea Selatan,61917.8,43.8
2022-12-31,2022,12,December,Produk Olahan,Tiongkok,29918.47,14.81
2022-12-31,2022,12,December,Produk Olahan,Malaysia,91306.01,31.93
2022-12-31,2022,12,December,Produk Olahan,Jepang,54051.53,19.36
2022-12-31,2022,12,December,Produk Olahan,Amerika Serikat,13730.96,8.37
2022-12-31,2022,12,December,Produk Olahan,Singapura,20315.53,14.52
2022-12-31,2022,12,December,Produk Olahan,Vietnam,40156.59,26.33
2022-12-31,2022,12,December,Produk Olahan,Thailand,28511.24,10.95
2022-12-31,2022,12,December,Produk Olahan,Korea Selatan,47190.46,25.76
2023-01-31,2023,1,January,Kakao,Tiongkok,136556.36,51.61
2023-01-31,2023,1,January,Kakao,Malaysia,164403.09,52.39
2023-01-31,2023,1,January,Kakao,Jepang,248539.47,76.81
2023-01-31,2023,1,January,Kakao,Amerika Serikat,87463.15,33.25
2023-01-31,2023,1,January,Kakao,Singapura,169647.6,80.07
2023-01-31,2023,1,January,Kakao,Vietnam,192840.26,47.1
2023-01-31,2023,1,January,Kakao,Thailand,118078.79,51.78
2023-01-31,2023,1,January,Kakao,Korea Selatan,85094.72,17.57
2023-01-31,2023,1,January,Besi dan Baja,Tiongkok,248912.93,57.9
2023-01-31,2023,1,January,Besi dan Baja,Malaysia,283082.83,63.82
2023-01-31,2023,1,January,Besi dan Baja,Jepang,296958.61,138.71
2023-01-31,2023,1,January,Besi dan Baja,Amerika Serikat,278247.83,115.48
2023-01-31,2023,1,January,Besi dan Baja,Singapura,314064.11,152.43
2023-01-31,2023,1,January,Besi dan Baja,Vietnam,159822.21,47.85
2023-01-31,2023,1,January,Besi dan Baja,Thailand,276363.29,89.74
2023-01-31,2023,1,January,Besi dan Baja,Korea Selatan,286109.29,69.65
2023-01-31,2023,1,January,Kelapa,Tiongkok,147662.1,82.06
2023-01-31,2023,1,January,Kelapa,Malaysia,118573.99,74.28
2023-01-31,2023,1,January,Kelapa,Jepang,140898.98,81.71
2023-01-31,2023,1,January,Kelapa,Amerika Serikat,97490.65,69.74
2023-01-31,2023,1,January,Kelapa,Singapura,43259.13,23.68
2023-01-31,2023,1,January,Kelapa,Vietnam,84893.04,33.99
2023-01-31,2023,1,January,Kelapa,Thailand,91402.05,84.82
2023-01-31,2023,1,January,Kelapa,Korea Selatan,95002.27,33.11
2023-01-31,2023,1,January,Jagung,Tiongkok,94219.54,58.65
2023-01-31,2023,1,January,Jagung,Malaysia,50675.68,38.54
2023-01-31,2023,1,January,Jagung,Jepang,76453.56,51.61
2023-01-31,2023,1,January,Jagung,Amerika Serikat,21755.85,7.61
2023-01-31,2023,1,January,Jagung,Singapura,50436.73,17.87
2023-01-31,2023,1,January,Jagung,Vietnam,44551.95,41.34
2023-01-31,2023,1,January,Jagung,Thailand,60117.44,23.73
2023-01-31,2023,1,January,Jagung,Korea Selatan,28613.25,13.84
2023-01-31,2023,1,January,Produk Perikanan,Tiongkok,78505.86,55.42
2023-01-31,2023,1,January,Produk Perikanan,Malaysia,140896.36,90.36
2023-01-31,2023,1,January,Produk Perikanan,Jepang,87111.47,31.89
2023-01-31,2023,1,January,Produk Perikanan,Amerika Serikat,58052.76,33.89
2023-01-31,2023,1,January,Produk Perikanan,Singapura,100626.06,38.21
2023-01-31,2023,1,January,Produk Perikanan,Vietnam,105720.78,47.89
2023-01-31,2023,1,January,Produk Perikanan,Thailand,38782.09,13.06
2023-01-31,2023,1,January,Produk Perikanan,Korea Selatan,46063.5,19.74
2023-01-31,2023,1,January,Kerajinan Rotan,Tiongkok,71491.01,32.89
2023-01-31,2023,1,January,Kerajinan Rotan,Malaysia,94379.15,61.69
2023-01-31,2023,1,January,Kerajinan Rotan,Jepang,61118.53,26.26
2023-01-31,2023,1,January,Kerajinan Rotan,Amerika Serikat,38068.96,16.61
2023-01-31,2023,1,January,Kerajinan Rotan,Singapura,76671.36,43.41
2023-01-31,2023,1,January,Kerajinan Rotan,Vietnam,13590.56,9.64
2023-01-31,2023,1,January,Kerajinan Rotan,Thailand,78346.67,38.13
2023-01-31,2023,1,January,Kerajinan Rotan,Korea Selatan,35947.01,18.15
2023-01-31,2023,1,January,Minyak Kelapa,Tiongkok,108152.1,72.39
2023-01-31,2023,1,January,Minyak Kelapa,Malaysia,104142.63,36.08
2023-01-31,2023,1,January,Minyak Kelapa,Jepang,55624.41,21.75
2023-01-31,2023,1,January,Minyak Kelapa,Amerika Serikat,59533.2,55.71
2023-01-31,2023,1,January,Minyak Kelapa,Singapura,20812.65,15.24
2023-01-31,2023,1,January,Minyak Kelapa,Vietnam,32536.25,14.48
2023-01-31,2023,1,January,Minyak Kelapa,Thailand,44919.87,32.9
2023-01-31,2023,1,January,Minyak Kelapa,Korea Selatan,56867.92,26.91
2023-01-31,2023,1,January,Produk Olahan,Tiongkok,48472.07,19.16
2023-01-31,2023,1,January,Produk Olahan,Malaysia,51370.58,22.37
2023-01-31,2023,1,January,Produk Olahan,Jepang,58704.46,26.24
2023-01-31,2023,1,January,Produk Olahan,Amerika Serikat,24862.71,21.04
2023-01-31,2023,1,January,Produk Olahan,Singapura,51975.47,41.44
2023-01-31,2023,1,January,Produk Olahan,Vietnam,40165.25,15.04
2023-01-31,2023,1,January,Produk Olahan,Thailand,21756.25,7.83
2023-01-31,2023,1,January,Produk Olahan,Korea Selatan,26015.63,8.92
2023-02-28,2023,2,February,Kakao,Tiongkok,134677.03,61.19
2023-02-28,2023,2,February,Kakao,Malaysia,155859.17,33.56
2023-02-28,2023,2,February,Kakao,Jepang,226527.65,47.64
2023-02-28,2023,2,February,Kakao,Amerika Serikat,136206.62,38.35
2023-02-28,2023,2,February,Kakao,Singapura,227914.05,103.72
2023-02-28,2023,2,February,Kakao,Vietnam,142947.37,30.27
2023-02-28,2023,2,February,Kakao,Thailand,155524.35,33.53
2023-02-28,2023,2,February,Kakao,Korea Selatan,138193.15,62.49
2023-02-28,2023,2,February,Besi dan Baja,Tiongkok,229553.25,47.47
2023-02-28,2023,2,February,Besi dan Baja,Malaysia,254728.29,63.46
2023-02-28,2023,2,February,Besi dan Baja,Jepang,277615.33,65.85
2023-02-28,2023,2,February,Besi dan Baja,Amerika Serikat,235982.21,58.89
2023-02-28,2023,2,February,Besi dan Baja,Singapura,331373.29,138.2
2023-02-28,2023,2,February,Besi dan Baja,Vietnam,168662.82,35.13
2023-02-28,2023,2,February,Besi dan Baja,Thailand,252223.29,94.92
2023-02-28,2023,2,February,Besi dan Baja,Korea Selatan,193088.79,44.8
2023-02-28,2023,2,February,Kelapa,Tiongkok,164464.02,59.15
2023-02-28,2023,2,February,Kelapa,Malaysia,160434.34,78.77
2023-02-28,2023,2,February,Kelapa,Jepang,84508.04,39.09
2023-02-28,2023,2,February,Kelapa,Amerika Serikat,94414.16,41.81
2023-02-28,2023,2,February,Kelapa,Singapura,113160.65,102.51
2023-02-28,2023,2,February,Kelapa,Vietnam,69025.17,45.27
2023-02-28,2023,2,February,Kelapa,Thailand,75275.3,27.14
2023-02-28,2023,2,February,Kelapa,Korea Selatan,101296.66,84.86
2023-02-28,2023,2,February,Jagung,Tiongkok,97994.33,38.57
2023-02-28,2023,2,February,Jagung,Malaysia,62874.17,42.85
2023-02-28,2023,2,February,Jagung,Jepang,64987.67,25.56
2023-02-28,2023,2,February,Jagung,Amerika Serikat,79483.2,36.37
2023-02-28,2023,2,February,Jagung,Singapura,44562.58,20.16
2023-02-28,2023,2,February,Jagung,Vietnam,37048.72,18.43
2023-02-28,2023,2,February,Jagung,Thailand,53523.72,25.69
2023-02-28,2023,2,February,Jagung,Korea Selatan,70619.52,24.65
2023-02-28,2023,2,February,Produk Perikanan,Tiongkok,104610.4,82.3
2023-02-28,2023,2,February,Produk Perikanan,Malaysia,61543.51,21.46
2023-02-28,2023,2,February,Produk Perikanan,Jepang,67651.45,37.31
2023-02-28,2023,2,February,Produk Perikanan,Amerika Serikat,110632.85,57.84
2023-02-28,2023,2,February,Produk Perikanan,Singapura,51877.18,25.7
2023-02-28,2023,2,February,Produk Perikanan,Vietnam,98046.05,46.0
2023-02-28,2023,2,February,Produk Perikanan,Thailand,139753.3,49.48
2023-02-28,2023,2,February,Produk Perikanan,Korea Selatan,53819.23,42.61
2023-02-28,2023,2,February,Kerajinan Rotan,Tiongkok,116480.8,39.56
2023-02-28,2023,2,February,Kerajinan Rotan,Malaysia,27947.76,9.65
2023-02-28,2023,2,February,Kerajinan Rotan,Jepang,12745.12,6.76
2023-02-28,2023,2,February,Kerajinan Rotan,Amerika Serikat,54756.43,32.65
2023-02-28,2023,2,February,Kerajinan Rotan,Singapura,53681.57,19.61
2023-02-28,2023,2,February,Kerajinan Rotan,Vietnam,45688.57,17.31
2023-02-28,2023,2,February,Kerajinan Rotan,Thailand,18116.29,8.78
2023-02-28,2023,2,February,Kerajinan Rotan,Korea Selatan,17540.53,7.51
2023-02-28,2023,2,February,Minyak Kelapa,Tiongkok,38520.78,14.68
2023-02-28,2023,2,February,Minyak Kelapa,Malaysia,120378.92,78.65
2023-02-28,2023,2,February,Minyak Kelapa,Jepang,31772.46,15.1
2023-02-28,2023,2,February,Minyak Kelapa,Amerika Serikat,17741.79,7.27
2023-02-28,2023,2,February,Minyak Kelapa,Singapura,30213.33,21.88
2023-02-28,2023,2,February,Minyak Kelapa,Vietnam,10333.78,3.96
2023-02-28,2023,2,February,Minyak Kelapa,Thailand,24125.35,13.61
2023-02-28,2023,2,February,Minyak Kelapa,Korea Selatan,40794.98,24.85
2023-02-28,2023,2,February,Produk Olahan,Tiongkok,76080.94,72.67
2023-02-28,2023,2,February,Produk Olahan,Malaysia,83761.99,52.26
2023-02-28,2023,2,February,Produk Olahan,Jepang,73309.25,33.14
2023-02-28,2023,2,February,Produk Olahan,Amerika Serikat,19790.91,15.45
2023-02-28,2023,2,February,Produk Olahan,Singapura,25739.01,12.82
2023-02-28,2023,2,February,Produk Olahan,Vietnam,34083.93,11.77
2023-02-28,2023,2,February,Produk Olahan,Thailand,48177.44,41.68
2023-02-28,2023,2,February,Produk Olahan,Korea Selatan,51169.51,38.72
2023-03-31,2023,3,March,Kakao,Tiongkok,194652.95,56.22
2023-03-31,2023,3,March,Kakao,Malaysia,395736.41,165.78
2023-03-31,2023,3,March,Kakao,Jepang,166161.83,35.63
2023-03-31,2023,3,March,Kakao,Amerika Serikat,383708.98,85.29
2023-03-31,2023,3,March,Kakao,Singapura,371703.27,177.54
2023-03-31,2023,3,March,Kakao,Vietnam,226732.38,77.92
2023-03-31,2023,3,March,Kakao,Thailand,90974.52,18.31
2023-03-31,2023,3,March,Kakao,Korea Selatan,325229.0,97.72
2023-03-31,2023,3,March,Besi dan Baja,Tiongkok,224985.99,62.56
2023-03-31,2023,3,March,Besi dan Baja,Malaysia,325599.0,147.73
2023-03-31,2023,3,March,Besi dan Baja,Jepang,151765.38,36.01
2023-03-31,2023,3,March,Besi dan Baja,Amerika Serikat,302314.05,114.26
2023-03-31,2023,3,March,Besi dan Baja,Singapura,280218.98,78.81
2023-03-31,2023,3,March,Besi dan Baja,Vietnam,134784.64,62.71
2023-03-31,2023,3,March,Besi dan Baja,Thailand,279228.07,77.55
2023-03-31,2023,3,March,Besi dan Baja,Korea Selatan,181954.8,44.58
2023-03-31,2023,3,March,Kelapa,Tiongkok,120329.34,78.36
2023-03-31,2023,3,March,Kelapa,Malaysia,137735.12,57.07
2023-03-31,2023,3,March,Kelapa,Jepang,78825.12,72.69
2023-03-31,2023,3,March,Kelapa,Amerika Serikat,111910.44,83.71
2023-03-31,2023,3,March,Kelapa,Singapura,107826.8,37.29
2023-03-31,2023,3,March,Kelapa,Vietnam,111092.04,46.12
2023-03-31,2023,3,March,Kelapa,Thailand,83456.57,30.92
2023-03-31,2023,3,March,Kelapa,Korea Selatan,71797.2,36.14
2023-03-31,2023,3,March,Jagung,Tiongkok,38705.35,13.81
2023-03-31,2023,3,March,Jagung,Malaysia,80723.15,67.33
2023-03-31,2023,3,March,Jagung,Jepang,24140.34,20.86
2023-03-31,2023,3,March,Jagung,Amerika Serikat,37478.34,17.21
2023-03-31,2023,3,March,Jagung,Singapura,46743.28,34.64
2023-03-31,2023,3,March,Jagung,Vietnam,43895.82,18.48
2023-03-31,2023,3,March,Jagung,Thailand,16711.47,5.66
2023-03-31,2023,3,March,Jagung,Korea Selatan,31322.96,13.62
2023-03-31,2023,3,March,Produk Perikanan,Tiongkok,146986.69,70.9
2023-03-31,2023,3,March,Produk Perikanan,Malaysia,73906.0,55.78
2023-03-31,2023,3,March,Produk Perikanan,Jepang,95923.43,63.96
2023-03-31,2023,3,March,Produk Perikanan,Amerika Serikat,112122.26,52.28
2023-03-31,2023,3,March,Produk Perikanan,Singapura,73426.56,51.22
2023-03-31,2023,3,March,Produk Perikanan,Vietnam,126172.07,93.36
2023-03-31,2023,3,March,Produk Perikanan,Thailand,66740.13,35.25
2023-03-31,2023,3,March,Produk Perikanan,Korea Selatan,110711.11,56.18
2023-03-31,2023,3,March,Kerajinan Rotan,Tiongkok,39167.36,28.72
2023-03-31,2023,3,March,Kerajinan Rotan,Malaysia,91476.64,65.69
2023-03-31,2023,3,March,Kerajinan Rotan,Jepang,43382.47,23.69
2023-03-31,2023,3,March,Kerajinan Rotan,Amerika Serikat,39021.24,32.48
2023-03-31,2023,3,March,Kerajinan Rotan,Singapura,48972.32,21.0
2023-03-31,2023,3,March,Kerajinan Rotan,Vietnam,36185.0,26.09
2023-03-31,2023,3,March,Kerajinan Rotan,Thailand,12228.67,4.38
2023-03-31,2023,3,March,Kerajinan Rotan,Korea Selatan,22556.57,14.47
2023-03-31,2023,3,March,Minyak Kelapa,Tiongkok,66631.04,57.93
2023-03-31,2023,3,March,Minyak Kelapa,Malaysia,85097.13,50.67
2023-03-31,2023,3,March,Minyak Kelapa,Jepang,59752.21,39.52
2023-03-31,2023,3,March,Minyak Kelapa,Amerika Serikat,22939.18,11.07
2023-03-31,2023,3,March,Minyak Kelapa,Singapura,33316.84,15.09
2023-03-31,2023,3,March,Minyak Kelapa,Vietnam,71498.73,32.27
2023-03-31,2023,3,March,Minyak Kelapa,Thailand,26146.19,17.27
2023-03-31,2023,3,March,Minyak Kelapa,Korea Selatan,33318.33,11.78
2023-03-31,2023,3,March,Produk Olahan,Tiongkok,60511.18,34.24
2023-03-31,2023,3,March,Produk Olahan,Malaysia,73874.05,33.15
2023-03-31,2023,3,March,Produk Olahan,Jepang,86964.57,80.77
2023-03-31,2023,3,March,Produk Olahan,Amerika Serikat,52968.51,29.48
2023-03-31,2023,3,March,Produk Olahan,Singapura,61772.55,60.23
2023-03-31,2023,3,March,Produk Olahan,Vietnam,34295.62,20.34
2023-03-31,2023,3,March,Produk Olahan,Thailand,38118.81,19.13
2023-03-31,2023,3,March,Produk Olahan,Korea Selatan,64531.57,35.04
2023-04-30,2023,4,April,Kakao,Tiongkok,329310.65,74.46
2023-04-30,2023,4,April,Kakao,Malaysia,314264.56,104.39
2023-04-30,2023,4,April,Kakao,Jepang,331529.73,148.33
2023-04-30,2023,4,April,Kakao,Amerika Serikat,423036.21,160.33
2023-04-30,2023,4,April,Kakao,Singapura,207802.24,46.19
2023-04-30,2023,4,April,Kakao,Vietnam,152279.98,41.49
2023-04-30,2023,4,April,Kakao,Thailand,217694.4,73.03
2023-04-30,2023,4,April,Kakao,Korea Selatan,422477.21,93.66
2023-04-30,2023,4,April,Besi dan Baja,Tiongkok,162764.18,69.6
2023-04-30,2023,4,April,Besi dan Baja,Malaysia,365677.74,128.05
2023-04-30,2023,4,April,Besi dan Baja,Jepang,301492.95,138.99
2023-04-30,2023,4,April,Besi dan Baja,Amerika Serikat,269575.72,73.23
2023-04-30,2023,4,April,Besi dan Baja,Singapura,179943.66,46.88
2023-04-30,2023,4,April,Besi dan Baja,Vietnam,193984.99,49.47
2023-04-30,2023,4,April,Besi dan Baja,Thailand,104149.57,44.17
2023-04-30,2023,4,April,Besi dan Baja,Korea Selatan,221118.93,48.91
2023-04-30,2023,4,April,Kelapa,Tiongkok,152486.87,89.6
2023-04-30,2023,4,April,Kelapa,Malaysia,88267.38,63.79
2023-04-30,2023,4,April,Kelapa,Jepang,92038.1,30.9
2023-04-30,2023,4,April,Kelapa,Amerika Serikat,44603.63,17.43
2023-04-30,2023,4,April,Kelapa,Singapura,128682.43,53.44
2023-04-30,2023,4,April,Kelapa,Vietnam,71672.93,30.84
2023-04-30,2023,4,April,Kelapa,Thailand,80484.85,42.38
2023-04-30,2023,4,April,Kelapa,Korea Selatan,91384.53,44.42
2023-04-30,2023,4,April,Jagung,Tiongkok,73548.77,31.6
2023-04-30,2023,4,April,Jagung,Malaysia,99114.01,49.54
2023-04-30,2023,4,April,Jagung,Jepang,94004.53,84.66
2023-04-30,2023,4,April,Jagung,Amerika Serikat,17983.91,10.37
2023-04-30,2023,4,April,Jagung,Singapura,17337.92,6.96
2023-04-30,2023,4,April,Jagung,Vietnam,24812.91,11.48
2023-04-30,2023,4,April,Jagung,Thailand,73988.91,30.69
2023-04-30,2023,4,April,Jagung,Korea Selatan,31250.43,31.17
2023-04-30,2023,4,April,Produk Perikanan,Tiongkok,121258.24,51.59
2023-04-30,2023,4,April,Produk Perikanan,Malaysia,125225.82,61.27
2023-04-30,2023,4,April,Produk Perikanan,Jepang,70455.79,26.29
2023-04-30,2023,4,April,Produk Perikanan,Amerika Serikat,164867.01,133.48
2023-04-30,2023,4,April,Produk Perikanan,Singapura,66394.72,64.87
2023-04-30,2023,4,April,Produk Perikanan,Vietnam,53631.03,22.96
2023-04-30,2023,4,April,Produk Perikanan,Thailand,81265.59,28.94
2023-04-30,2023,4,April,Produk Perikanan,Korea Selatan,100139.14,72.79
2023-04-30,2023,4,April,Kerajinan Rotan,Tiongkok,46161.75,32.45
2023-04-30,2023,4,April,Kerajinan Rotan,Malaysia,33783.29,12.05
2023-04-30,2023,4,April,Kerajinan Rotan,Jepang,30750.61,16.21
2023-04-30,2023,4,April,Kerajinan Rotan,Amerika Serikat,68523.17,23.29
2023-04-30,2023,4,April,Kerajinan Rotan,Singapura,56764.7,26.63
2023-04-30,2023,4,April,Kerajinan Rotan,Vietnam,58545.12,28.88
2023-04-30,2023,4,April,Kerajinan Rotan,Thailand,78402.14,41.68
2023-04-30,2023,4,April,Kerajinan Rotan,Korea Selatan,61375.11,31.04
2023-04-30,2023,4,April,Minyak Kelapa,Tiongkok,52151.03,17.58
2023-04-30,2023,4,April,Minyak Kelapa,Malaysia,23796.36,14.39
2023-04-30,2023,4,April,Minyak Kelapa,Jepang,18689.96,17.84
2023-04-30,2023,4,April,Minyak Kelapa,Amerika Serikat,35870.16,19.11
2023-04-30,2023,4,April,Minyak Kelapa,Singapura,22744.3,9.56
2023-04-30,2023,4,April,Minyak Kelapa,Vietnam,25720.65,15.69
2023-04-30,2023,4,April,Minyak Kelapa,Thailand,13997.08,10.81
2023-04-30,2023,4,April,Minyak Kelapa,Korea Selatan,69123.21,27.6
2023-04-30,2023,4,April,Produk Olahan,Tiongkok,84433.97,36.1
2023-04-30,2023,4,April,Produk Olahan,Malaysia,82137.68,76.28
2023-04-30,2023,4,April,Produk Olahan,Jepang,68607.51,34.29
2023-04-30,2023,4,April,Produk Olahan,Amerika Serikat,38259.91,16.74
2023-04-30,2023,4,April,Produk Olahan,Singapura,73565.14,43.67
2023-04-30,2023,4,April,Produk Olahan,Vietnam,47729.2,17.26
2023-04-30,2023,4,April,Produk Olahan,Thailand,48930.17,22.7
2023-04-30,2023,4,April,Produk Olahan,Korea Selatan,59312.07,51.7
2023-05-31,2023,5,May,Kakao,Tiongkok,556309.96,154.98
2023-05-31,2023,5,May,Kakao,Malaysia,378003.95,165.72
2023-05-31,2023,5,May,Kakao,Jepang,333732.02,113.7
2023-05-31,2023,5,May,Kakao,Amerika Serikat,451883.24,203.82
2023-05-31,2023,5,May,Kakao,Singapura,193315.97,51.16
2023-05-31,2023,5,May,Kakao,Vietnam,303590.51,93.61
2023-05-31,2023,5,May,Kakao,Thailand,226513.68,79.99
2023-05-31,2023,5,May,Kakao,Korea Selatan,284962.23,72.43
2023-05-31,2023,5,May,Besi dan Baja,Tiongkok,167906.41,80.22
2023-05-31,2023,5,May,Besi dan Baja,Malaysia,442883.79,122.61
2023-05-31,2023,5,May,Besi dan Baja,Jepang,114086.63,36.8
2023-05-31,2023,5,May,Besi dan Baja,Amerika Serikat,274358.68,123.75
2023-05-31,2023,5,May,Besi dan Baja,Singapura,141926.63,29.77
